COURSE_IDNUMBER,COURSE_SHORTNAME,COURSE_FULLNAME,COURSE_SUMMARY,COURSE_TAGS,COURSE_VISIBLE,COURSE_THUMBNAIL,COURSE_CATEGORYIDNUMBER,COURSE_CATEGORYNAME,EXTERNAL_NAME,EXTERNAL_INTRO,EXTERNAL_CONTENT,EXTERNAL_MARKCOMPLETEEXTERNALLY
https://xapi.percipio.com/xapi/book/f9075617-21bf-46f2-aa5b-14a57b9475b9,MIT Sloan Management Review Article on Overcoming Remote Work Challenges (f9075617-21bf-46f2-aa5b-14a57b9475b9),MIT Sloan Management Review Article on Overcoming Remote Work Challenges,Language: English(United States)<br/>Type: Book Summary<br/>By: Josh Lowy<br/>Copyright: MIT Sloan Management Review (c) 2020<br/>ISBN: UnAssigned<br/>This article from MIT Sloan Management Review reveals how to overcome the three biggest challenges of remote work.,Book Summary|English(United States)|Aspire Journeys for Business Skills|Business Continuity|Business Skills|Business Strategy|Individual Professional Performance|Management|Professional Improvement|Working Remotely,1,https://cdn2.percipio.com/public/c/books/151237/cover-images/32910979-f521-41e1-b3f0-6b3600f2f2ee/modality/32910979-f521-41e1-b3f0-6b3600f2f2ee.jpg?width=400,3a13566c-d330-429d-bbbe-896dfd4a983f_en-US,Working Remotely [English(United States)],MIT Sloan Management Review Article on Overcoming Remote Work Challenges,Language: English(United States)<br/>Type: Book Summary<br/>By: Josh Lowy<br/>Copyright: MIT Sloan Management Review (c) 2020<br/>ISBN: UnAssigned<br/>This article from MIT Sloan Management Review reveals how to overcome the three biggest challenges of remote work.,"<a href=""https://share.percipio.com/cd/gxCad3k9dMEzr"" target=""_blank""><img src=""https://cdn2.percipio.com/public/c/books/151237/cover-images/32910979-f521-41e1-b3f0-6b3600f2f2ee/modality/32910979-f521-41e1-b3f0-6b3600f2f2ee.jpg?width=400"" alt=""MIT Sloan Management Review Article on Overcoming Remote Work Challenges"" class=""img-responsive""></a><br/><br/>Language: English(United States)<br/>Type: Book Summary<br/>By: Josh Lowy<br/>Copyright: MIT Sloan Management Review (c) 2020<br/>ISBN: UnAssigned<br/><br/>This article from MIT Sloan Management Review reveals how to overcome the three biggest challenges of remote work.<br/><a href=""https://share.percipio.com/cd/gxCad3k9dMEzr"" target=""_blank"">Launch</a><br/>",1
https://xapi.percipio.com/xapi/book/318e7cc0-c0cb-4e78-bcc4-be88d34527c6,MIT Sloan Management Review Article on Five Ways to Improve Communication in Virtual Teams (318e7cc0-c0cb-4e78-bcc4-be88d34527c6),MIT Sloan Management Review Article on Five Ways to Improve Communication in Virtual Teams,"Language: English(United States)<br/>Type: Book Summary<br/>By: MIT Sloan Management Review<br/>Copyright: MIT Sloan Management Review (c) 2020<br/>ISBN: UnAssigned<br/>In this article from MIT Sloan Management Review, you'll learn that implementing simple strategies with your team will engender more effective virtual communication.",Book Summary|English(United States)|Aspire Journeys for Business Skills|Business Continuity|Business Skills|Business Strategy|Management,1,https://cdn2.percipio.com/public/c/books/150099/cover-images/ee1b6f47-0211-4c88-a9c7-994573d813d5/modality/ee1b6f47-0211-4c88-a9c7-994573d813d5.jpg?width=400,e27c4b77-f05f-4781-8e1a-48926005796d_en-US,Business Continuity [English(United States)],MIT Sloan Management Review Article on Five Ways to Improve Communication in Virtual Teams,"Language: English(United States)<br/>Type: Book Summary<br/>By: MIT Sloan Management Review<br/>Copyright: MIT Sloan Management Review (c) 2020<br/>ISBN: UnAssigned<br/>In this article from MIT Sloan Management Review, you'll learn that implementing simple strategies with your team will engender more effective virtual communication.","<a href=""https://share.percipio.com/cd/KT3NRVEq9DWb"" target=""_blank""><img src=""https://cdn2.percipio.com/public/c/books/150099/cover-images/ee1b6f47-0211-4c88-a9c7-994573d813d5/modality/ee1b6f47-0211-4c88-a9c7-994573d813d5.jpg?width=400"" alt=""MIT Sloan Management Review Article on Five Ways to Improve Communication in Virtual Teams"" class=""img-responsive""></a><br/><br/>Language: English(United States)<br/>Type: Book Summary<br/>By: MIT Sloan Management Review<br/>Copyright: MIT Sloan Management Review (c) 2020<br/>ISBN: UnAssigned<br/><br/>In this article from MIT Sloan Management Review, you&#39;ll learn that implementing simple strategies with your team will engender more effective virtual communication.<br/><a href=""https://share.percipio.com/cd/KT3NRVEq9DWb"" target=""_blank"">Launch</a><br/>",1
https://xapi.percipio.com/xapi/book/6a883061-1353-4c95-98f5-b93ee639e06f,Work without Stress: Building a Resilient Mindset for Lasting Success (6a883061-1353-4c95-98f5-b93ee639e06f),Work without Stress: Building a Resilient Mindset for Lasting Success,"Language: English(United States)<br/>Type: Book Summary<br/>By: Derek Roger, Nick Petrie<br/>Copyright: Skillsoft (c) 2017<br/>ISBN: 9781259642968<br/>In Work Without Stress, authors Derek Roger and Nick Petrie teach you how to build resilience, cope with challenges, and thrive under adversity. In this Summary, we discuss the salient points of the book based on our interpretation of its contents.",Book Summary|English(United States)|Aspire Journeys for Business Skills|Business Continuity|Business Skills|Business Strategy|Management,1,https://cdn2.percipio.com/public/c/books/135206/cover-images/8dcef72f-d24e-4ba5-8030-48d0e68593c0/modality/8dcef72f-d24e-4ba5-8030-48d0e68593c0.jpg?width=400,e27c4b77-f05f-4781-8e1a-48926005796d_en-US,Business Continuity [English(United States)],Work without Stress: Building a Resilient Mindset for Lasting Success,"Language: English(United States)<br/>Type: Book Summary<br/>By: Derek Roger, Nick Petrie<br/>Copyright: Skillsoft (c) 2017<br/>ISBN: 9781259642968<br/>In Work Without Stress, authors Derek Roger and Nick Petrie teach you how to build resilience, cope with challenges, and thrive under adversity. In this Summary, we discuss the salient points of the book based on our interpretation of its contents.","<a href=""https://share.percipio.com/cd/WwwMBCCwPRlg"" target=""_blank""><img src=""https://cdn2.percipio.com/public/c/books/135206/cover-images/8dcef72f-d24e-4ba5-8030-48d0e68593c0/modality/8dcef72f-d24e-4ba5-8030-48d0e68593c0.jpg?width=400"" alt=""Work without Stress: Building a Resilient Mindset for Lasting Success"" class=""img-responsive""></a><br/><br/>Language: English(United States)<br/>Type: Book Summary<br/>By: Derek Roger, Nick Petrie<br/>Copyright: Skillsoft (c) 2017<br/>ISBN: 9781259642968<br/><br/>In Work Without Stress, authors Derek Roger and Nick Petrie teach you how to build resilience, cope with challenges, and thrive under adversity. In this Summary, we discuss the salient points of the book based on our interpretation of its contents.<br/><a href=""https://share.percipio.com/cd/WwwMBCCwPRlg"" target=""_blank"">Launch</a><br/>",1
https://xapi.percipio.com/xapi/book/7b08ab50-4a34-11e7-b81a-9e1a84a53452,"Mindfulness at Work: How to Avoid Stress, Achieve More, and Enjoy Life! (7b08ab50-4a34-11e7-b81a-9e1a84a53452)","Mindfulness at Work: How to Avoid Stress, Achieve More, and Enjoy Life!","Language: English(United States)<br/>Type: Book Summary<br/>By: Stephen McKenzie<br/>Copyright: Skillsoft (c) 2017<br/>ISBN: 9781601633361<br/>Mindfulness at Work explains how you can employ some simple mindfulness techniques to make your work life much more relaxed, enjoyable, and meaningful. In this Summary, we discuss the salient points of the book based on our interpretation of its contents.",Book Summary|English(United States)|Aspire Journeys for Business Skills|Business Continuity|Business Skills|Business Strategy|Management,1,https://cdn2.percipio.com/public/c/books/127891/cover-images/00feb568-df69-4cff-ab2f-5735d28711fb/modality/00feb568-df69-4cff-ab2f-5735d28711fb.jpg?width=400,e27c4b77-f05f-4781-8e1a-48926005796d_en-US,Business Continuity [English(United States)],"Mindfulness at Work: How to Avoid Stress, Achieve More, and Enjoy Life!","Language: English(United States)<br/>Type: Book Summary<br/>By: Stephen McKenzie<br/>Copyright: Skillsoft (c) 2017<br/>ISBN: 9781601633361<br/>Mindfulness at Work explains how you can employ some simple mindfulness techniques to make your work life much more relaxed, enjoyable, and meaningful. In this Summary, we discuss the salient points of the book based on our interpretation of its contents.","<a href=""https://share.percipio.com/cd/BHgG4jZ8FIgW"" target=""_blank""><img src=""https://cdn2.percipio.com/public/c/books/127891/cover-images/00feb568-df69-4cff-ab2f-5735d28711fb/modality/00feb568-df69-4cff-ab2f-5735d28711fb.jpg?width=400"" alt=""Mindfulness at Work: How to Avoid Stress, Achieve More, and Enjoy Life!"" class=""img-responsive""></a><br/><br/>Language: English(United States)<br/>Type: Book Summary<br/>By: Stephen McKenzie<br/>Copyright: Skillsoft (c) 2017<br/>ISBN: 9781601633361<br/><br/>Mindfulness at Work explains how you can employ some simple mindfulness techniques to make your work life much more relaxed, enjoyable, and meaningful. In this Summary, we discuss the salient points of the book based on our interpretation of its contents.<br/><a href=""https://share.percipio.com/cd/BHgG4jZ8FIgW"" target=""_blank"">Launch</a><br/>",1
https://xapi.percipio.com/xapi/book/c7d1e55b-76e7-4ea0-9d0c-c3f85c462b0c,Virtual Leadership: Practical Strategies for Getting the Best Out of Virtual Work and Virtual Teams (c7d1e55b-76e7-4ea0-9d0c-c3f85c462b0c),Virtual Leadership: Practical Strategies for Getting the Best Out of Virtual Work and Virtual Teams,"Language: English(United States)<br/>Type: Book Summary<br/>By: Penny Pullan<br/>Copyright: Skillsoft (c) 2018<br/>ISBN: 9780749475970<br/>Virtual Leadership explores the challenges associated with working remotely, and guides you on how to lead virtual teams. In this Summary, we discuss the salient points of the book based on our interpretation of its contents.",Book Summary|English(United States)|Aspire Journeys for Business Skills|Business Continuity|Business Skills|Business Strategy|Management,1,https://cdn2.percipio.com/public/c/books/137697/cover-images/b393d6f9-ed0e-4dd2-851e-f6e1654da359/modality/b393d6f9-ed0e-4dd2-851e-f6e1654da359.jpg?width=400,e27c4b77-f05f-4781-8e1a-48926005796d_en-US,Business Continuity [English(United States)],Virtual Leadership: Practical Strategies for Getting the Best Out of Virtual Work and Virtual Teams,"Language: English(United States)<br/>Type: Book Summary<br/>By: Penny Pullan<br/>Copyright: Skillsoft (c) 2018<br/>ISBN: 9780749475970<br/>Virtual Leadership explores the challenges associated with working remotely, and guides you on how to lead virtual teams. In this Summary, we discuss the salient points of the book based on our interpretation of its contents.","<a href=""https://share.percipio.com/cd/jBdnIWHyDyzsH"" target=""_blank""><img src=""https://cdn2.percipio.com/public/c/books/137697/cover-images/b393d6f9-ed0e-4dd2-851e-f6e1654da359/modality/b393d6f9-ed0e-4dd2-851e-f6e1654da359.jpg?width=400"" alt=""Virtual Leadership: Practical Strategies for Getting the Best Out of Virtual Work and Virtual Teams"" class=""img-responsive""></a><br/><br/>Language: English(United States)<br/>Type: Book Summary<br/>By: Penny Pullan<br/>Copyright: Skillsoft (c) 2018<br/>ISBN: 9780749475970<br/><br/>Virtual Leadership explores the challenges associated with working remotely, and guides you on how to lead virtual teams. In this Summary, we discuss the salient points of the book based on our interpretation of its contents.<br/><a href=""https://share.percipio.com/cd/jBdnIWHyDyzsH"" target=""_blank"">Launch</a><br/>",1
https://xapi.percipio.com/xapi/book/ff56e240-9edb-11e7-981c-e6485196e111,"Make Your Brain Work: How to Maximize Your Efficiency, Productivity and Effectiveness (ff56e240-9edb-11e7-981c-e6485196e111)","Make Your Brain Work: How to Maximize Your Efficiency, Productivity and Effectiveness","Language: English(United States)<br/>Type: Book Summary<br/>By: Amy Brann<br/>Copyright: Skillsoft (c) 2017<br/>ISBN: 9780749467579<br/>Make Your Brain Work shows how neuroscience is helping us better understand how our brain functions so that we can become more productive in our professional and personal lives. In this Summary, we discuss the salient points of the book based on our interpretation of its contents.",Book Summary|English(United States)|Aspire Journeys for Business Skills|Business Continuity|Business Skills|Business Strategy|Management,1,https://cdn2.percipio.com/public/c/books/128338/cover-images/04f83bec-4a75-4765-ad66-ae71588d3c02/modality/04f83bec-4a75-4765-ad66-ae71588d3c02.jpg?width=400,e27c4b77-f05f-4781-8e1a-48926005796d_en-US,Business Continuity [English(United States)],"Make Your Brain Work: How to Maximize Your Efficiency, Productivity and Effectiveness","Language: English(United States)<br/>Type: Book Summary<br/>By: Amy Brann<br/>Copyright: Skillsoft (c) 2017<br/>ISBN: 9780749467579<br/>Make Your Brain Work shows how neuroscience is helping us better understand how our brain functions so that we can become more productive in our professional and personal lives. In this Summary, we discuss the salient points of the book based on our interpretation of its contents.","<a href=""https://share.percipio.com/cd/IAh9RZg6oUE4b"" target=""_blank""><img src=""https://cdn2.percipio.com/public/c/books/128338/cover-images/04f83bec-4a75-4765-ad66-ae71588d3c02/modality/04f83bec-4a75-4765-ad66-ae71588d3c02.jpg?width=400"" alt=""Make Your Brain Work: How to Maximize Your Efficiency, Productivity and Effectiveness"" class=""img-responsive""></a><br/><br/>Language: English(United States)<br/>Type: Book Summary<br/>By: Amy Brann<br/>Copyright: Skillsoft (c) 2017<br/>ISBN: 9780749467579<br/><br/>Make Your Brain Work shows how neuroscience is helping us better understand how our brain functions so that we can become more productive in our professional and personal lives. In this Summary, we discuss the salient points of the book based on our interpretation of its contents.<br/><a href=""https://share.percipio.com/cd/IAh9RZg6oUE4b"" target=""_blank"">Launch</a><br/>",1
https://xapi.percipio.com/xapi/book/95c3aa9d-4dfe-4902-87db-c9f871ed944d,Pandemics: A Summary (95c3aa9d-4dfe-4902-87db-c9f871ed944d),Pandemics: A Summary,"Language: English(United States)<br/>Type: Book Summary<br/>By: Skillsoft<br/>Copyright: Skillsoft (c) 2020<br/>ISBN: UnAssigned<br/>In this summary, we review key facts about pandemics and the viruses that cause them. We also explore the measures that the US government and other agencies have in place to limit the spread of viruses. Finally, we examine strategies that organizations, institutions, and individuals can use to develop a plan for pandemic preparedness and prevention.",Book Summary|English(United States)|Aspire Journeys for Business Skills|Business Continuity|Business Skills|Business Strategy|Management|Workplace after Pandemic and Crisis,1,https://cdn2.percipio.com/public/c/books/150915/cover-images/74042702-c1f1-4ec6-bb9b-6c39485be170/modality/74042702-c1f1-4ec6-bb9b-6c39485be170.jpg?width=400,3396ffc2-3c31-4456-8f30-a3d1482ac01d_en-US,Workplace after Pandemic and Crisis [English(United States)],Pandemics: A Summary,"Language: English(United States)<br/>Type: Book Summary<br/>By: Skillsoft<br/>Copyright: Skillsoft (c) 2020<br/>ISBN: UnAssigned<br/>In this summary, we review key facts about pandemics and the viruses that cause them. We also explore the measures that the US government and other agencies have in place to limit the spread of viruses. Finally, we examine strategies that organizations, institutions, and individuals can use to develop a plan for pandemic preparedness and prevention.","<a href=""https://share.percipio.com/cd/fT6guauMM-Oi"" target=""_blank""><img src=""https://cdn2.percipio.com/public/c/books/150915/cover-images/74042702-c1f1-4ec6-bb9b-6c39485be170/modality/74042702-c1f1-4ec6-bb9b-6c39485be170.jpg?width=400"" alt=""Pandemics: A Summary"" class=""img-responsive""></a><br/><br/>Language: English(United States)<br/>Type: Book Summary<br/>By: Skillsoft<br/>Copyright: Skillsoft (c) 2020<br/>ISBN: UnAssigned<br/><br/>In this summary, we review key facts about pandemics and the viruses that cause them. We also explore the measures that the US government and other agencies have in place to limit the spread of viruses. Finally, we examine strategies that organizations, institutions, and individuals can use to develop a plan for pandemic preparedness and prevention.<br/><a href=""https://share.percipio.com/cd/fT6guauMM-Oi"" target=""_blank"">Launch</a><br/>",1
https://xapi.percipio.com/xapi/book/01ce1180-c333-11e7-b2a7-6e0a2268f1ba,The Discomfort Zone: How Leaders Turn Difficult Conversations Into Breakthroughs (01ce1180-c333-11e7-b2a7-6e0a2268f1ba),The Discomfort Zone: How Leaders Turn Difficult Conversations Into Breakthroughs,"Language: English(United States)<br/>Type: Book Summary<br/>By: Marcia Reynolds<br/>Copyright: Skillsoft (c) 2017<br/>ISBN: 9781626560659<br/>In the Discomfort Zone, author Marcia Reynolds explains how leaders can manage a difficult conversation and achieve a desired outcome. In this Summary, we discuss the salient points of the book based on our interpretation of its contents.",Book Summary|English(United States)|Aspire Journeys for Business Skills|Business Skills,1,https://cdn2.percipio.com/public/c/books/128379/cover-images/3f811f62-c2f1-4d88-ade5-6c55045233e5/modality/3f811f62-c2f1-4d88-ade5-6c55045233e5.jpg?width=400,,,The Discomfort Zone: How Leaders Turn Difficult Conversations Into Breakthroughs,"Language: English(United States)<br/>Type: Book Summary<br/>By: Marcia Reynolds<br/>Copyright: Skillsoft (c) 2017<br/>ISBN: 9781626560659<br/>In the Discomfort Zone, author Marcia Reynolds explains how leaders can manage a difficult conversation and achieve a desired outcome. In this Summary, we discuss the salient points of the book based on our interpretation of its contents.","<a href=""https://share.percipio.com/cd/8yBvI6vTDhT"" target=""_blank""><img src=""https://cdn2.percipio.com/public/c/books/128379/cover-images/3f811f62-c2f1-4d88-ade5-6c55045233e5/modality/3f811f62-c2f1-4d88-ade5-6c55045233e5.jpg?width=400"" alt=""The Discomfort Zone: How Leaders Turn Difficult Conversations Into Breakthroughs"" class=""img-responsive""></a><br/><br/>Language: English(United States)<br/>Type: Book Summary<br/>By: Marcia Reynolds<br/>Copyright: Skillsoft (c) 2017<br/>ISBN: 9781626560659<br/><br/>In the Discomfort Zone, author Marcia Reynolds explains how leaders can manage a difficult conversation and achieve a desired outcome. In this Summary, we discuss the salient points of the book based on our interpretation of its contents.<br/><a href=""https://share.percipio.com/cd/8yBvI6vTDhT"" target=""_blank"">Launch</a><br/>",1
https://xapi.percipio.com/xapi/book/05678c0b-22f1-4d56-9dab-1bb8ad06a76b,Mindfulness: Be Mindful. Live in the Moment. (05678c0b-22f1-4d56-9dab-1bb8ad06a76b),Mindfulness: Be Mindful. Live in the Moment.,"Language: English(United States)<br/>Type: Book Summary<br/>By: Gill Hasson<br/>Copyright: Skillsoft (c) 2019<br/>ISBN: 9780857084446<br/>In Mindfulness, author Gill Hasson reveals how to be present—to live in the moment—each moment of each day. In this Summary, we discuss the salient points of the book based on our interpretation of its contents.",Book Summary|English(United States)|Aspire Journeys for Business Skills|Business Skills,1,https://cdn2.percipio.com/public/c/books/144443/cover-images/92f90d9f-d8a6-4623-984a-6a76f3a118cb/modality/92f90d9f-d8a6-4623-984a-6a76f3a118cb.jpg?width=400,,,Mindfulness: Be Mindful. Live in the Moment.,"Language: English(United States)<br/>Type: Book Summary<br/>By: Gill Hasson<br/>Copyright: Skillsoft (c) 2019<br/>ISBN: 9780857084446<br/>In Mindfulness, author Gill Hasson reveals how to be present—to live in the moment—each moment of each day. In this Summary, we discuss the salient points of the book based on our interpretation of its contents.","<a href=""https://share.percipio.com/cd/NxgNLEJ3GAC"" target=""_blank""><img src=""https://cdn2.percipio.com/public/c/books/144443/cover-images/92f90d9f-d8a6-4623-984a-6a76f3a118cb/modality/92f90d9f-d8a6-4623-984a-6a76f3a118cb.jpg?width=400"" alt=""Mindfulness: Be Mindful. Live in the Moment."" class=""img-responsive""></a><br/><br/>Language: English(United States)<br/>Type: Book Summary<br/>By: Gill Hasson<br/>Copyright: Skillsoft (c) 2019<br/>ISBN: 9780857084446<br/><br/>In Mindfulness, author Gill Hasson reveals how to be present—to live in the moment—each moment of each day. In this Summary, we discuss the salient points of the book based on our interpretation of its contents.<br/><a href=""https://share.percipio.com/cd/NxgNLEJ3GAC"" target=""_blank"">Launch</a><br/>",1
https://xapi.percipio.com/xapi/book/080a5ca0-9edc-11e7-8bf2-22ff7d3cd0ad,I Can Read You Like a Book: How to Spot the Messages and Emotions People are Really Sending with their Body Language (080a5ca0-9edc-11e7-8bf2-22ff7d3cd0ad),I Can Read You Like a Book: How to Spot the Messages and Emotions People are Really Sending with their Body Language,"Language: English(United States)<br/>Type: Book Summary<br/>By: Greg Hartley, Maryann Karinch<br/>Copyright: Skillsoft (c) 2017<br/>ISBN: 9781564149411<br/>I Can Read You Like a Book will teach you how to harness and fine-tune the ability that we all have developed to some degree to understand other people’s body language, and to recognize what people are not saying. In this Summary, we discuss the salient points of the book based on our interpretation of its contents.",Book Summary|English(United States)|Aspire Journeys for Business Skills|Business Skills,1,https://cdn2.percipio.com/public/c/books/128340/cover-images/84b0732c-f82f-4453-9d8e-44386fc62cc1/modality/84b0732c-f82f-4453-9d8e-44386fc62cc1.jpg?width=400,,,I Can Read You Like a Book: How to Spot the Messages and Emotions People are Really Sending with their Body Language,"Language: English(United States)<br/>Type: Book Summary<br/>By: Greg Hartley, Maryann Karinch<br/>Copyright: Skillsoft (c) 2017<br/>ISBN: 9781564149411<br/>I Can Read You Like a Book will teach you how to harness and fine-tune the ability that we all have developed to some degree to understand other people’s body language, and to recognize what people are not saying. In this Summary, we discuss the salient points of the book based on our interpretation of its contents.","<a href=""https://share.percipio.com/cd/jfoxH4BxKT2"" target=""_blank""><img src=""https://cdn2.percipio.com/public/c/books/128340/cover-images/84b0732c-f82f-4453-9d8e-44386fc62cc1/modality/84b0732c-f82f-4453-9d8e-44386fc62cc1.jpg?width=400"" alt=""I Can Read You Like a Book: How to Spot the Messages and Emotions People are Really Sending with their Body Language"" class=""img-responsive""></a><br/><br/>Language: English(United States)<br/>Type: Book Summary<br/>By: Greg Hartley, Maryann Karinch<br/>Copyright: Skillsoft (c) 2017<br/>ISBN: 9781564149411<br/><br/>I Can Read You Like a Book will teach you how to harness and fine-tune the ability that we all have developed to some degree to understand other people’s body language, and to recognize what people are not saying. In this Summary, we discuss the salient points of the book based on our interpretation of its contents.<br/><a href=""https://share.percipio.com/cd/jfoxH4BxKT2"" target=""_blank"">Launch</a><br/>",1
